,# YTID,start_seconds,end_seconds,positive_labels,label_names
8178,JqTANafEQ9A,10.0,20.0,"""/m/04rlf,/m/07qfr4h,/m/09x0r""","Music | Hubbub, speech noise, speech babble | Speech"
8179,Jqt_9d39xbs,10.0,20.0,"""/m/07rbp7_""",Whip
8180,Jr0kly5gSFM,500.0,510.0,"""/m/04rlf,/m/07r660_,/m/09x0r,/t/dd00126""","Music | Giggle | Speech | Inside, large room or hall"
8181,JrTx5K4TTqg,320.0,330.0,"""/m/04rlf,/m/07qnq_y,/m/09x0r""","Music | Thump, thud | Speech"
8182,JrXCwf9Qw6k,90.0,100.0,"""/m/07pl1bw,/m/083vt""",Splinter | Wood
8183,JrfebzkUMyk,0.0,4.0,"""/m/07q0yl5""",Snort
8184,JrkZsO_DGmE,200.0,210.0,"""/m/03r5q_""",Jingle (music)
8185,Js05vuhDPe4,270.0,280.0,"""/m/0242l""",Coin (dropping)
8186,Js41esZyKUM,7.0,17.0,"""/m/09x0r,/t/dd00002""","Speech | Baby cry, infant cry"
8187,JsDnNPMmdes,250.0,260.0,"""/m/0j2kx""",Waterfall
8188,Jsk3ZUGvP-o,410.0,420.0,"""/m/0mkg""",Accordion
8189,JsuJJu70fdQ,4.0,14.0,"""/m/07sx8x_""",Squawk
8190,Jt2Z4Esi-CU,560.0,570.0,"""/m/07qlf79""",Spray
8191,JtLNRHVGQuw,30.0,40.0,"""/m/03qjg,/m/085jw""","Harmonica | Wind instrument, woodwind instrument"
8192,JtPcsFkrbSU,30.0,40.0,"""/m/0brhx""",Speech synthesizer
8193,JtSqLgLn2OQ,30.0,40.0,"""/m/07mzm6""",Wheeze
8194,JtTUC8lDa5w,90.0,100.0,"""/m/04rlf,/t/dd00121""",Music | Boing
8195,JtYFCtHTR18,220.0,230.0,"""/m/01x3z""",Clock
8196,Jtoff_VHCg8,30.0,40.0,"""/m/012ndj,/m/03j1ly,/m/03kmc9""","Fire engine, fire truck (siren) | Emergency vehicle | Siren"
8197,Ju-Y4MjlJPw,370.0,380.0,"""/m/02fxyj""",Humming
8198,JuLtsvN3nlQ,30.0,40.0,"""/m/0dl9sf8""",Throat clearing
8199,JuQa-FotVX8,400.0,410.0,"""/m/05_wcq""","Bird flight, flapping wings"
8200,JuaiNGsbGxE,30.0,40.0,"""/m/03w41f""",Church bell
8201,JudWpbMN-2w,30.0,40.0,"""/m/01jg1z,/m/04rlf""",Heart murmur | Music
8202,Jui1bVoD8vo,30.0,40.0,"""/m/01w250""",Whistling
8203,JusleurtLGs,10.0,20.0,"""/m/01z5f,/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/0bt9lr,/m/0jbk""","Canidae, dogs, wolves | Domestic animals, pets | Howl | Yip | Dog | Animal"
8204,JuwUu6Jg7J4,430.0,440.0,"""/m/04zmvq""",Train whistle
8205,JvJ7QKMhQew,10.0,20.0,"""/m/011k_j""",Timpani
8206,JvSD_04TBR4,80.0,90.0,"""/m/015lz1,/m/04rlf,/m/07p6fty,/t/dd00126""","Singing | Music | Shout | Inside, large room or hall"
8207,JvgYGGBGZpM,30.0,40.0,"""/m/03wwcy,/m/09x0r,/t/dd00126""","Doorbell | Speech | Inside, large room or hall"
8208,Jw32eNIOs18,100.0,110.0,"""/m/025wky1""",Air conditioning
8209,JwBJ2WaVp9M,110.0,120.0,"""/m/01qbl,/m/026t6,/m/02hnl,/m/02k_mr,/m/03qtq,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md""",Cymbal | Drum | Drum kit | Drum roll | Hi-hat | Rimshot | Snare drum | Bass drum | Percussion
8210,JwOXhZMDv-Y,20.0,30.0,"""/m/04rlf,/m/07sx8x_,/m/09x0r""",Music | Squawk | Speech
8211,JwVUq6EZEiE,50.0,60.0,"""/m/015lz1,/m/04rlf,/m/05w3f,/m/06by7,/m/074ft""",Singing | Music | Psychedelic rock | Rock music | Song
8212,JwWoO-dafDc,190.0,200.0,"""/m/025_jnm""",Finger snapping
8213,JxD9_hxe4Ow,200.0,210.0,"""/m/02cz_7""",Beatboxing
8214,JxQzzxIageA,30.0,40.0,"""/m/07p9k1k,/m/0838f""",Sizzle | Water
8215,JxYi1DGctP8,100.0,110.0,"""/m/01z47d,/m/09x0r""",Busy signal | Speech
8216,JxmrzJP7f-E,30.0,40.0,"""/m/04rlf,/m/0b9m1""",Music | Harmonic
8217,JxzClm8xuDc,150.0,160.0,"""/m/032s66,/m/073cg4""","Gunshot, gunfire | Cap gun"
8218,Jy5ZMSsjqVg,20.0,30.0,"""/m/09x0r,/m/0chx_""",Speech | White noise
8219,JyOo3fgBbUo,20.0,30.0,"""/m/07plz5l,/m/09x0r""",Sigh | Speech
8220,JyQxYlVN7HU,60.0,70.0,"""/m/01280g,/m/04rlf,/m/09x0r,/m/0cdnk,/m/0jbk""","Wild animals | Music | Speech | Roaring cats (lions, tigers) | Animal"
8221,JySp6TNxk0w,60.0,70.0,"""/m/07qc9xj,/m/09x0r""",Clicking | Speech
8222,JyTDKxZfafM,30.0,40.0,"""/m/04rlf,/m/07qwdck""",Music | Ping
8223,JygSv3QnL5M,40.0,50.0,"""/m/0939n_,/m/09x0r,/m/0ytgt""","Gargling | Speech | Child speech, kid speaking"
8224,JyhdgRzK1MM,30.0,40.0,"""/m/09x0r,/t/dd00018""",Speech | Oink
8225,JyxIO7E9Nr0,60.0,70.0,"""/m/015lz1,/m/04rlf,/m/07xzm""",Singing | Music | Ukulele
8226,Jz3aX3q3_is,80.0,90.0,"""/m/028v0c,/m/07r4wb8""",Silence | Knock
8227,Jz4wLRDTF54,0.0,10.0,"""/m/04rlf,/m/0790c""",Music | Sonar
8228,JzDXNC3r-FM,30.0,40.0,"""/m/019jd,/m/056ks2,/m/05kq4""","Boat, Water vehicle | Rowboat, canoe, kayak | Ocean"
8229,JzJCn-puzS4,150.0,160.0,"""/m/02lkt,/m/04rlf,/m/07gxw,/m/07p78v5""",Electronic music | Music | Techno | Zing
8230,JzPqdoLFj8U,30.0,40.0,"""/m/0150b9""",Change ringing (campanology)
8231,JzxEu9Zu06Q,20.0,30.0,"""/m/04rlf,/m/08p9q4,/m/09x0r,/m/0ytgt""","Music | Sidetone | Speech | Child speech, kid speaking"
8232,K-BfuD8KakM,50.0,60.0,"""/m/02p3nc,/m/07rjzl8""",Hiccup | Slam
8233,K-JlM4s7H1s,60.0,70.0,"""/m/014yck,/m/07yv9,/m/09ct_,/m/0k5j""",Aircraft engine | Vehicle | Helicopter | Aircraft
8234,K0HhSMdT-Q8,40.0,50.0,"""/m/016cjb,/m/04rlf""",Gospel music | Music
8235,K0PvD8ofK0g,30.0,40.0,"""/m/04rlf,/m/0dq0md""",Music | Music of Bollywood
8236,K0Szy2gDHmg,20.0,30.0,"""/m/07qn4z3,/m/09x0r""",Rattle | Speech
8237,K0_3F-f6h7Y,30.0,40.0,"""/m/07q7njn,/m/09x0r""","Chink, clink | Speech"
8238,K0op6i9ydnM,3.0,13.0,"""/m/032s66,/m/04zjc,/m/0c1dj""","Gunshot, gunfire | Machine gun | Sound effect"
8239,K0prNLp5OWA,30.0,40.0,"""/m/09x0r,/m/0btp2""","Speech | Traffic noise, roadway noise"
8240,K16Htmq7rbc,130.0,140.0,"""/m/0lyf6,/t/dd00125""","Breathing | Inside, small room"
8241,K1s__VIHBEg,40.0,50.0,"""/m/07prgkl,/m/0838f""",Pour | Water
8242,K2NbiF5Svy0,60.0,70.0,"""/m/0790c,/m/09x0r""",Sonar | Speech
8243,K2QdrvWGj1g,30.0,40.0,"""/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/0jbk""","Horse | Neigh, whinny | Clip-clop | Animal"
8244,K3NnUTto8BU,30.0,40.0,"""/m/09x0r,/t/dd00126,/t/dd00127""","Speech | Inside, large room or hall | Inside, public space"
8245,K3RvJuqb54o,330.0,340.0,"""/m/09x0r,/m/0btp2""","Speech | Traffic noise, roadway noise"
8246,K3z6Wi3kpNY,30.0,40.0,"""/m/01d3sd""",Snoring
8247,K4W-60i_RSU,0.0,10.0,"""/g/122z_qxw,/m/09x0r""",Firecracker | Speech
8248,K4hZrhMIF1w,30.0,40.0,"""/m/07pdhp0,/m/09x0r""",Biting | Speech
8249,K4s5eKdheCM,80.0,90.0,"""/m/06bxc""",Rapping
8250,K4sgGo8N-d4,40.0,50.0,"""/m/012f08,/m/04_sv,/m/07hvw1,/m/07yv9,/m/09x0r""",Motor vehicle (road) | Motorcycle | Field recording | Vehicle | Speech
8251,K55v5p5DEPE,0.0,10.0,"""/m/04rlf,/m/0g293,/m/0ln16""",Music | Music of Latin America | Salsa music
8252,K5N9svA7M7M,270.0,280.0,"""/m/06_fw""",Skateboard
8253,K5TkfFZk-ro,0.0,10.0,"""/m/02_41""",Fire
8254,K5h6KIIukHc,30.0,40.0,"""/m/028ght""",Applause
8255,K5ilD6nEJ-g,20.0,30.0,"""/m/01s0ps,/m/05148p4,/m/05r5c""",Electric piano | Keyboard (musical) | Piano
8256,K5oys09OL78,30.0,40.0,"""/m/07qmpdm""",Clatter
8257,K5pfYpZf4Ac,30.0,40.0,"""/m/07qv4k0""",Scrape
8258,K5rY4Cy2iHs,140.0,150.0,"""/m/028ght,/m/04rlf,/m/05lls,/m/09x0r""",Applause | Music | Opera | Speech
8259,K63Z_abB314,10.0,20.0,"""/m/04rlf,/m/04szw,/m/07xzm,/m/0fx80y""",Music | Musical instrument | Ukulele | Plucked string instrument
8260,K64Q5_51Io8,30.0,40.0,"""/m/0k65p,/m/0l15bq,/m/0ytgt""","Hands | Clapping | Child speech, kid speaking"
8261,K6DSH7MSeOA,350.0,360.0,"""/m/02bxd,/m/02lkt,/m/04rlf""",Didgeridoo | Electronic music | Music
8262,K6Ff4JRgj0s,30.0,40.0,"""/m/01hsr_,/m/04rlf,/m/09x0r""",Sneeze | Music | Speech
8263,K6M2Q24k178,50.0,60.0,"""/m/07yv9,/m/0g6b5,/m/0k4j,/t/dd00128""","Vehicle | Fireworks | Car | Outside, urban or manmade"
8264,K6NFfx1O1vw,570.0,580.0,"""/m/06hck5,/m/06wzb,/m/07rjwbb""",Steam whistle | Steam | Hiss
8265,K6TdRQZrEZ0,9.0,19.0,"""/m/07ryjzk""","Slap, smack"
8266,K6bykriVA20,30.0,40.0,"""/m/026fgl,/m/0f8s22""",Wind chime | Chime
8267,K6jRQbRIchg,30.0,40.0,"""/m/04rlf,/m/06w87""","Music | Steel guitar, slide guitar"
8268,K6l1kkwiF0E,260.0,270.0,"""/m/04rlf,/m/07rrh0c""",Music | Thunk
8269,K6pqWDxaQf0,350.0,360.0,"""/m/06bz3,/m/09x0r""",Radio | Speech
8270,K7-P2PyLXVk,130.0,140.0,"""/m/01hsr_,/m/07mzm6,/t/dd00125""","Sneeze | Wheeze | Inside, small room"
8271,K7MqKXtsRFg,220.0,230.0,"""/m/04rlf,/m/06bxc,/m/0glt670""",Music | Rapping | Hip hop music
8272,K7aRghC0kOs,0.0,4.0,"""/m/0dv5r""",Camera
8273,K7k1tH72E4k,130.0,140.0,"""/m/01b_21""",Cough
8274,K7uEg0IgFzU,120.0,130.0,"""/m/02qmj0d,/m/05pd6""",String section | Orchestra
8275,K8-XdUaVPis,50.0,60.0,"""/m/04rlf,/m/07p78v5,/m/0z9c""",Music | Zing | A capella
8276,K8B4q365KD4,22.0,32.0,"""/m/01s0vc,/m/04rlf,/m/09x0r""",Zipper (clothing) | Music | Speech
8277,K8wtFrq6fho,20.0,30.0,"""/m/03vt0,/m/09xqv""",Insect | Cricket
8278,K8z-YZmCdG4,10.0,20.0,"""/m/01jwx6,/m/07yv9""",Vibration | Vehicle
8279,K9BXym8IG_o,50.0,60.0,"""/m/01m2v,/m/0316dw""",Computer keyboard | Typing
8280,K9pw8e3n1jg,350.0,360.0,"""/m/01b82r,/m/07k1x,/m/07pdjhy,/m/083vt,/m/0_ksk""",Sawing | Tools | Rub | Wood | Power tool
8281,K9sMmkRbAFs,120.0,130.0,"""/m/0dv5r""",Camera
8282,K9zE9x2ccJk,80.0,90.0,"""/m/015lz1,/m/04rlf,/m/064t9,/m/074ft""",Singing | Music | Pop music | Song
8283,KA2ccVd346U,0.0,8.0,"""/m/01jt3m,/m/0838f""",Toilet flush | Water
8284,KA_fJCvV1a4,30.0,40.0,"""/m/02qmj0d""",String section
8285,KB4e9v_5uTE,170.0,180.0,"""/m/01kcd,/m/04fq5q,/m/04rlf,/m/04szw,/m/05pd6""",Brass instrument | Foghorn | Music | Musical instrument | Orchestra
8286,KBBsbkgE7A0,240.0,250.0,"""/m/07s12q4,/m/09x0r,/t/dd00126""","Crunch | Speech | Inside, large room or hall"
8287,KBCFOaeH9XQ,30.0,40.0,"""/m/02fs_r,/m/09x0r""","Beep, bleep | Speech"
8288,KC0V7LEEFe0,80.0,90.0,"""/m/04rlf,/t/dd00037""",Music | Scary music
8289,KCNFN9LhgmY,40.0,50.0,"""/m/0j2kx""",Waterfall
8290,KCbvUqatbMo,0.0,10.0,"""/m/0k65p,/m/0ytgt""","Hands | Child speech, kid speaking"
8291,KCct3UAykjo,20.0,30.0,"""/m/0145m,/m/04rlf""",Afrobeat | Music
8292,KChjW89XOF0,30.0,40.0,"""/m/02w4v,/m/0326g,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y""",Folk music | Flamenco | Guitar | Music | Musical instrument | Plucked string instrument
8293,KCvg8-jPHa0,110.0,120.0,"""/m/01wy6""",Clarinet
8294,KD441eWq0Ak,30.0,40.0,"""/m/04rlf,/m/0m0jc""",Music | Electronica
8295,KDKw-uWZ5hs,200.0,210.0,"""/m/02rr_,/m/096m7z,/m/0g12c5""",Effects unit | Noise | Distortion
8296,KDXBLO8Cb7I,70.0,80.0,"""/m/02c8p,/m/07cx4,/m/09x0r,/t/dd00125""","Telephone dialing, DTMF | Telephone | Speech | Inside, small room"
8297,KDctVs_KcVI,30.0,40.0,"""/m/0l15bq,/t/dd00005""",Clapping | Child singing
8298,KDuusOmEMHg,160.0,170.0,"""/m/04rlf,/m/05fw6t,/t/dd00031""",Music | Music for children | Happy music
8299,KECPdJtaQEg,30.0,40.0,"""/m/07plct2""",Crushing
8300,KEL58ChlXoY,0.0,9.0,"""/m/07r_80w,/m/09d5_""",Hoot | Owl
8301,KEQO6mW3SRg,30.0,40.0,"""/m/07hvw1""",Field recording
8302,KER4kAIsiTc,190.0,200.0,"""/m/01hgjl,/m/07pyy8b,/m/07qb_dv""",Scratching (performance technique) | Pant | Scratch
8303,KEVHD4Iz61k,20.0,30.0,"""/m/068zj,/m/0jbk""",Pig | Animal
8304,KEp2NhraIZI,30.0,40.0,"""/m/01kcd,/m/0319l""",Brass instrument | French horn
8305,KF0p6rcA6pw,14.0,24.0,"""/m/07r67yg,/m/09x0r""",Ding-dong | Speech
8306,KF26zBFsheA,30.0,40.0,"""/m/09x0r,/m/0chx_""",Speech | White noise
8307,KF9bYwkQvBk,430.0,440.0,"""/m/013y1f,/m/03xq_f""",Organ | Electronic organ
8308,KFVIKa8jfKs,0.0,10.0,"""/m/02rr_,/m/04rlf,/m/07m2kt""",Effects unit | Music | Chorus effect
8309,KFwV265PQCY,160.0,170.0,"""/m/0dwsp,/m/0dwtp,/m/0j45pbj""","Marimba, xylophone | Glockenspiel | Mallet percussion"
8310,KG1HGStyVXc,330.0,340.0,"""/m/03fwl,/m/09x0r,/m/0jbk""",Goat | Speech | Animal
8311,KG6JGCHIaH0,520.0,530.0,"""/m/04rlf,/m/07rn7sz,/t/dd00126""","Music | Shatter | Inside, large room or hall"
8312,KG6fg1QO1gw,120.0,130.0,"""/m/030rvx,/m/09x0r""",Buzzer | Speech
8313,KGfOc_LFnP8,30.0,40.0,"""/m/04rlf,/m/0dq0md""",Music | Music of Bollywood
8314,KGo9V7HpNA4,190.0,200.0,"""/m/07rbp7_""",Whip
8315,KGqZoQ0tcIU,70.0,80.0,"""/m/04rlf,/m/05rj2,/m/09x0r""",Music | Shuffling cards | Speech
8316,KH0nANcs4Kc,280.0,290.0,"""/m/02z32qm""",Fusillade
8317,KHUfXqnsyQ8,30.0,40.0,"""/m/027m70_,/m/03w41f""",Jingle bell | Church bell
8318,KH_Cw66-97Q,30.0,40.0,"""/m/014zdl,/m/07pxg6y,/m/07qsvvw,/m/09x0r""","Explosion | Eruption | Burst, pop | Speech"
8319,KHapBfftSoE,70.0,80.0,"""/m/0150b9,/m/03w41f""",Change ringing (campanology) | Church bell
8320,KHjEIheD-Cg,30.0,40.0,"""/m/04rlf,/t/dd00033""",Music | Sad music
8321,KHp9nGctX7g,70.0,80.0,"""/m/015lz1,/m/05w3f""",Singing | Psychedelic rock
8322,KHpF2LzWHfQ,0.0,10.0,"""/m/01h3n,/m/03vt0,/m/0h2mp""","Bee, wasp, etc. | Insect | Fly, housefly"
8323,KHsU40-Pqx8,30.0,40.0,"""/m/07pzfmf,/m/09x0r""",Crackle | Speech
8324,KI4Fhv3fy8w,30.0,40.0,"""/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv""","Bird | Bird vocalization, bird call, bird song | Coo | Pigeon, dove"
8325,KI5kBuf0jWQ,4.0,14.0,"""/m/04rlf,/m/07qmpdm""",Music | Clatter
8326,KIXT7Qp490w,30.0,40.0,"""/m/04rlf,/m/07q0h5t,/m/09x0r""",Music | Bleat | Speech
8327,KIZay1zgOiE,90.0,100.0,"""/m/04rlf,/m/07q7njn""","Music | Chink, clink"
8328,KI_9L05XsOo,27.0,37.0,"""/m/026fgl,/m/0f8s22""",Wind chime | Chime
8329,KIe-ytHHf5g,80.0,90.0,"""/m/0mbct""",Gong
8330,KJB3uyw4C48,30.0,40.0,"""/m/019jd,/m/02rlv9""","Boat, Water vehicle | Motorboat, speedboat"
8331,KJF1deXG8mc,330.0,340.0,"""/m/07q7njn,/m/09x0r""","Chink, clink | Speech"
8332,KJHqQ5aKu8U,100.0,110.0,"""/m/01p970,/m/026t6,/m/0l14md""",Tabla | Drum | Percussion
8333,KJJXV0JsCN4,40.0,50.0,"""/m/03p19w""",Jackhammer
8334,KJPHtkOZSNA,350.0,360.0,"""/m/0790c""",Sonar
8335,KJq6jaU80lk,130.0,140.0,"""/m/01jg1z""",Heart murmur
8336,KJr8C2mY8u4,10.0,20.0,"""/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk""","Domestic animals, pets | Pant | Dog | Animal"
8337,KK8lRxymI1E,30.0,40.0,"""/m/07szfh9""",Cacophony
8338,KKgYvcfrxj4,110.0,120.0,"""/m/04rlf,/m/06by7,/m/0dls3""",Music | Rock music | Grunge
8339,KKiGJm9_He8,220.0,230.0,"""/m/0xzly""",Maraca
8340,KKoTQfro920,110.0,120.0,"""/m/023vsd,/m/07pdjhy,/m/083vt""",Sanding | Rub | Wood
8341,KKrYmKdffcA,30.0,40.0,"""/m/018w8,/m/04rlf""",Basketball bounce | Music
8342,KKyvS6TH46Q,290.0,300.0,"""/m/02bm9n,/m/05zc1,/m/07qh7jl,/m/0l7xg,/t/dd00077""","Ratchet, pawl | Pulleys | Creak | Gears | Mechanisms"
8343,KL0TWPmezrY,10.0,20.0,"""/m/04rlf,/m/07p6fty,/m/09x0r""",Music | Shout | Speech
8344,KLFoZA8btu4,90.0,100.0,"""/m/01kcd,/m/01wy6,/m/06ncr,/m/07c6l""",Brass instrument | Clarinet | Saxophone | Trombone
8345,KLQvTApN-60,310.0,320.0,"""/m/014yck""",Aircraft engine
8346,KLZDStiY08w,20.0,30.0,"""/m/07qz6j3,/m/09x0r""",Whimper | Speech
8347,KLZbfjYF5ro,23.0,33.0,"""/m/03vt0,/m/09f96,/m/0h2mp""","Insect | Mosquito | Fly, housefly"
8348,KLfqOH_lNFQ,30.0,40.0,"""/m/04rlf,/t/dd00034""",Music | Tender music
8349,KLtjVuXOBQk,52.0,62.0,"""/m/03k3r,/m/04rlf,/m/09x0r,/m/0bt9lr,/m/0jbk""",Horse | Music | Speech | Dog | Animal
8350,KMLRFtWwCUc,260.0,270.0,"""/m/07q7njn""","Chink, clink"
8351,KMV7oDZW-_A,17.0,27.0,"""/m/07ryjzk""","Slap, smack"
8352,KMWBepdMJMI,10.0,20.0,"""/m/09x0r,/t/dd00088""",Speech | Gush
8353,KMg-uF91hG0,60.0,70.0,"""/m/01jg02,/m/07p_0gm,/m/07rcgpl""","Heart sounds, heartbeat | Throbbing | Hum"
8354,KMkJgCbjv_w,100.0,110.0,"""/m/04rlf,/m/07qs1cx""",Music | Crack
8355,KMlfqvm-HFc,100.0,110.0,"""/m/07ptzwd,/m/0838f,/m/0j6m2""",Pump (liquid) | Water | Stream
8356,KMypFLywo1U,140.0,150.0,"""/m/09t49,/m/09x0r""",Rustling leaves | Speech
8357,KN1pNjJ09K0,30.0,40.0,"""/m/018j2,/m/04rlf""",Banjo | Music
8358,KN82wKXaxNo,0.0,10.0,"""/m/07qnq_y,/m/07yv9""","Thump, thud | Vehicle"
8359,KN9vuaQvld0,10.0,20.0,"""/m/02v2lh""",New-age music
8360,KNmN3c8ELjc,190.0,200.0,"""/m/04rlf,/m/0dls3""",Music | Grunge
8361,KNqoXUYBxZ0,7.0,17.0,"""/m/02mfyn""",Car alarm
8362,KO49o7mYuro,50.0,60.0,"""/m/04rlf,/m/06bxc""",Music | Rapping
8363,KOC3GuBco5E,510.0,520.0,"""/m/07pbtc8""","Walk, footsteps"
8364,KOS5gxwxFlI,170.0,180.0,"""/m/02z32qm,/m/09x0r""",Fusillade | Speech
8365,KOX2HudX8B8,20.0,30.0,"""/m/06_y0by,/t/dd00129""","Environmental noise | Outside, rural or natural"
8366,KOYkmX0LD7Y,10.0,20.0,"""/m/015p6,/m/09t49""",Bird | Rustling leaves
8367,KOb-tRHYK68,420.0,430.0,"""/m/02lkt,/m/04rlf,/m/07gxw,/m/08cyft""",Electronic music | Music | Techno | Electronic dance music
8368,KOePTJ9eSkQ,30.0,40.0,"""/m/014zdl,/m/07qsvvw,/m/09x0r""","Explosion | Burst, pop | Speech"
8369,KOgBlhR57tk,90.0,100.0,"""/m/07p7b8y,/m/09x0r,/t/dd00128""","Fill (with liquid) | Speech | Outside, urban or manmade"
8370,KOpD7tWq7ck,30.0,40.0,"""/m/01z7dr,/m/04rlf""",Video game music | Music
8371,KPQsiTcVJS4,70.0,80.0,"""/m/0790c,/m/09x0r""",Sonar | Speech
8372,KPeo1kXgOTo,110.0,120.0,"""/m/04fgwm,/m/09x0r""",Electric toothbrush | Speech
8373,KPpNy_eQFVg,30.0,40.0,"""/m/04rlf,/m/04wptg""",Music | Wedding music
8374,KPymcVenomk,220.0,230.0,"""/m/0326g,/m/04rlf,/m/07brj,/m/0g293""",Flamenco | Music | Tambourine | Music of Latin America
8375,KQHTUaScwNo,30.0,40.0,"""/m/04rlf,/m/0b9m1""",Music | Harmonic
8376,KQZixCY25QU,200.0,210.0,"""/m/028ght,/m/09x0r""",Applause | Speech
8377,KQcI_0hNyc8,270.0,280.0,"""/m/0dl5d""",Progressive rock
8378,KQyFMEQV8fo,140.0,150.0,"""/m/07sx8x_,/m/09x0r,/t/dd00125""","Squawk | Speech | Inside, small room"
8379,KR4M9nGv2is,0.0,9.0,"""/m/0l156k""",Whistle
8380,KR9WGtI1c2E,0.0,10.0,"""/m/07prgkl,/m/09x0r""",Pour | Speech
8381,KRGULadmD0A,200.0,210.0,"""/m/03qtwd,/m/07qfr4h,/m/09x0r""","Crowd | Hubbub, speech noise, speech babble | Speech"
8382,KRIqwSOeVXU,8.0,18.0,"""/m/02fs_r,/m/09x0r""","Beep, bleep | Speech"
8383,KRiqVd5uV0I,100.0,110.0,"""/m/07pjjrj""","Smash, crash"
8384,KRrxM24OyPg,590.0,600.0,"""/m/03cczk,/t/dd00125""","Chewing, mastication | Inside, small room"
8385,KRuEc3s1rrI,110.0,120.0,"""/m/04rlf,/t/dd00035""",Music | Exciting music
8386,KRxPSEBGUi4,30.0,40.0,"""/m/032s66,/m/0_1c""","Gunshot, gunfire | Artillery fire"
8387,KS3IS1WWpPU,0.0,10.0,"""/m/028v0c,/m/04rlf""",Silence | Music
8388,KS3bS2KwGeo,30.0,40.0,"""/m/07qv4k0""",Scrape
8389,KS9NMEQ7tjY,20.0,30.0,"""/m/02qmj0d""",String section
8390,KSDhpTtrNqc,40.0,50.0,"""/m/03p19w""",Jackhammer
8391,KSFND-AdqZs,90.0,100.0,"""/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/06by7,/m/0b9m1,/m/0fx80y,/m/0g12c5""",Effects unit | Guitar | Music | Musical instrument | Rock music | Harmonic | Plucked string instrument | Distortion
8392,KSLSsWlbZYk,9.0,19.0,"""/m/03kmc9,/m/0dgbq""",Siren | Civil defense siren
8393,KSy30HLKg-E,40.0,50.0,"""/m/07r4gkf""",Patter
8394,KT0OA9yvosk,30.0,40.0,"""/m/07rqsjt""","Whoosh, swoosh, swish"
8395,KTHnOdMysAM,50.0,60.0,"""/m/013y1f,/m/03xq_f""",Organ | Electronic organ
8396,KTrW_NFsXwA,20.0,30.0,"""/m/07p6mqd,/m/09x0r,/t/dd00129""","Slosh | Speech | Outside, rural or natural"
8397,KTwpudG4h2Y,30.0,40.0,"""/m/01swy6,/m/04rlf""",Yodeling | Music
8398,KTz3VQreABw,30.0,40.0,"""/m/0242l""",Coin (dropping)
8399,KU2bOYiBX28,80.0,90.0,"""/m/04rlf,/m/06by7,/m/0dl5d""",Music | Rock music | Progressive rock
8400,KUGf-irpTMQ,110.0,120.0,"""/m/01280g,/m/04rlf,/m/07y_7,/m/09x0r,/m/0jbk,/t/dd00129""","Wild animals | Music | Violin, fiddle | Speech | Animal | Outside, rural or natural"
8401,KUducY_XWNs,50.0,60.0,"""/m/011k_j,/m/04rlf,/m/09x0r""",Timpani | Music | Speech
8402,KUgRLNB9ong,130.0,140.0,"""/m/09x0r,/t/dd00127""","Speech | Inside, public space"
8403,KUoEBJeHTRc,15.0,25.0,"""/m/01jg02""","Heart sounds, heartbeat"
8404,KV4noVyGHa4,30.0,40.0,"""/m/0l14t7""",Singing bowl
8405,KV99GJg0tvA,30.0,40.0,"""/m/04rlf,/m/06rqw""",Music | Ska
8406,KVQMoVudb_Y,30.0,40.0,"""/m/04rlf,/m/0ln16""",Music | Salsa music
8407,KVcfZFVmZoo,270.0,280.0,"""/m/032n05,/m/0jbk""",Whale vocalization | Animal
8408,KVgjCA68_Kk,30.0,40.0,"""/m/03j1ly,/m/03kmc9,/m/04qvtq""",Emergency vehicle | Siren | Police car (siren)
8409,KVoastX6t2M,50.0,60.0,"""/m/015p6,/m/06_y0by""",Bird | Environmental noise
8410,KVyTY6NAXL8,30.0,40.0,"""/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk""","Cat | Domestic animals, pets | Meow | Speech | Animal"
8411,KVyXj_qgv7E,210.0,220.0,"""/m/03mb9,/m/04rlf,/m/0ggx5q""",House music | Music | Dance music
8412,KW7e8Ez9yfA,100.0,110.0,"""/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136""","Domestic animals, pets | Speech | Dog | Animal | Whimper (dog)"
8413,KWD3SUy0WvA,30.0,40.0,"""/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv""","Bird | Bird vocalization, bird call, bird song | Coo | Pigeon, dove"
8414,KWFlVo5gBE4,30.0,40.0,"""/m/01c194""",Mantra
8415,KWILgmK_9qI,140.0,150.0,"""/m/04rlf,/m/0l14qv""",Music | Synthesizer
8416,KWSoVfu47l0,70.0,80.0,"""/m/01d380,/m/07k1x,/m/0_ksk""",Drill | Tools | Power tool
8417,KW_ZJePxxBI,80.0,90.0,"""/m/01swy6,/m/04rlf,/m/074ft""",Yodeling | Music | Song
8418,KX57tzysYQc,30.0,40.0,"""/m/04rlf,/m/0l14gg""",Music | Soundtrack music
